year,agency,unit_id,fire_name,inc_num,alarm_date,cont_date,cause,report_ac,gis_acres,c_method,objective,unit,lat,lon
1987,USDA Forest Service,Sequoia National Forest, ,0,1987-06-10 00:00:00,1987-06-11,7 - Arson,625.0,561.7554,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1988,USDA Forest Service,Sequoia National Forest, ,0,1988-07-23 00:00:00,1988-07-24,2 - Equipment Use,300.0,277.778,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1988,USDA Forest Service,Sequoia National Forest, ,0,1988-07-08 00:00:00,1988-07-09,9 - Miscellaneous,735.0,727.5397,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1988,USDA Forest Service,Sequoia National Forest, ,0,1988-06-23 00:00:00,1988-06-25,1 - Lightning,375.0,381.3596,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1988,USDA Forest Service,Sequoia National Forest,HAVILAH,0,1988-08-11 00:00:00,1988-08-14,3 - Smoking,1573.0,1489.365,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1988,USDA Forest Service,Sequoia National Forest, ,0,1988-07-21 00:00:00,1988-07-22,1 - Lightning,995.0,977.0555,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1988,USDA Forest Service,Sequoia National Forest, ,0,1988-05-15 00:00:00,1988-05-16,2 - Equipment Use,650.0,293.7556,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1988,USDA Forest Service,Sequoia National Forest, ,0,1988-07-04 00:00:00,1988-07-05,3 - Smoking,570.0,665.8233,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1989,USDA Forest Service,Sequoia National Forest, ,0,1989-05-27 00:00:00,1989-05-29,9 - Miscellaneous,160.0,230.5208,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1989,USDA Forest Service,Sequoia National Forest,CALKINS,0,1989-09-03 00:00:00,1989-09-05,9 - Miscellaneous,600.0,555.0672,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1990,USDA Forest Service,Sequoia National Forest,STORMY,0,1990-08-05 00:00:00,1990-08-31,1 - Lightning,16100.0,22882.61,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1990,USDA Forest Service,Sequoia National Forest,SANDBAG,0,1990-08-07 00:00:00,1990-08-10,1 - Lightning,120.0,110.4754,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1990,USDA Forest Service,Sequoia National Forest,MILL,0,1990-06-20 00:00:00,1990-06-21,7 - Arson,125.0,134.8083,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1990,USDA Forest Service,Sequoia National Forest,UPPER,0,1990-07-13 00:00:00,1990-07-14,9 - Miscellaneous,415.0,352.6644,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1991,USDA Forest Service,Sequoia National Forest,LONG,0,1991-08-01 00:00:00,,1 - Lightning,102.0,106.4852,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1992,USDA Forest Service,Sequoia National Forest,CALLBOX,0,1992-05-24 00:00:00,1992-05-24,4 - Campfire,1195.0,1231.516,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1993,USDA Forest Service,Sequoia National Forest,PILOT,0,1993-05-01 00:00:00,1993-05-03,8 - Playing with fire,115.0,108.8141,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1993,USDA Forest Service,Sequoia National Forest,MILL,0,1993-07-12 00:00:00,1993-07-13,9 - Miscellaneous,70.0,140.9685,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1993,USDA Forest Service,Sequoia National Forest,RICBAR,0,1993-05-12 00:00:00,1993-05-12,7 - Arson,150.0,445.4568,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1993,USDA Forest Service,Sequoia National Forest,RUSSIA,0,1993-08-30 00:00:00,1993-08-31,7 - Arson,1485.0,216.4373,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1993,USDA Forest Service,Sequoia National Forest,POWER,0,1993-05-12 00:00:00,1993-05-12,7 - Arson,517.0,481.8022,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1993,USDA Forest Service,Sequoia National Forest,CHIMNEY,0,1993-06-29 00:00:00,1993-06-30,7 - Arson,800.0,837.3745,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1993,USDA Forest Service,Sequoia National Forest,WHITE DEER,0,1993-06-19 00:00:00,1993-06-19,9 - Miscellaneous,200.0,217.5502,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1993,USDA Forest Service,Sequoia National Forest,GIBBON,0,1993-08-23 00:00:00,1993-08-27,2 - Equipment Use,750.0,670.0862,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1993,USDA Forest Service,Sequoia National Forest,OAT,0,1993-06-19 00:00:00,1993-06-19,7 - Arson,200.0,182.834,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1994,USDA Forest Service,Sequoia National Forest,JAMES,0,1994-06-04 00:00:00,1994-06-07,4 - Campfire,403.0,403.1919,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1994,USDA Forest Service,Sequoia National Forest,PEAK,0,1994-06-27 00:00:00,1994-07-02,1 - Lightning,2926.0,2872.589,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1994,USDA Forest Service,Sequoia National Forest,LUCAS #4,0,1994-06-27 00:00:00,1994-07-02,1 - Lightning,5179.0,6221.375,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1994,USDA Forest Service,Sequoia National Forest,LUCAS #2,0,1994-06-27 00:00:00,1994-07-02,1 - Lightning,61.0,111.8316,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1994,USDA Forest Service,Sequoia National Forest,LUCAS,0,1994-06-27 00:00:00,1994-07-02,1 - Lightning,193.0,395.8792,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1994,USDA Forest Service,Sequoia National Forest,KERN,0,1994-05-14 00:00:00,1994-05-18,9 - Miscellaneous,155.0,212.7856,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1994,USDA Forest Service,Sequoia National Forest,RODEO,0,1994-06-25 00:00:00,1994-06-26,7 - Arson,137.0,137.2537,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1994,USDA Forest Service,Sequoia National Forest,WHITE BLANKET,0,1994-06-21 00:00:00,1994-06-26,9 - Miscellaneous,2505.0,2564.244,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1995,USDA Forest Service,Sequoia National Forest,NOBE,0,1995-11-19 00:00:00,1995-11-21,5 - Debris,94.0,109.2071,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1995,USDA Forest Service,Sequoia National Forest,ROCKY,0,1995-07-17 00:00:00,1995-07-19,9 - Miscellaneous,1701.0,1703.705,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1995,USDA Forest Service,Sequoia National Forest,LIVE OAK,0,1995-07-26 00:00:00,1995-07-26,7 - Arson,170.0,175.3719,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1995,USDA Forest Service,Sequoia National Forest,COW,0,1995-08-26 00:00:00,1995-08-26,7 - Arson,150.0,306.7354,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1995,USDA Forest Service,Sequoia National Forest, ,0,,,9 - Miscellaneous,,881.2747,,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1996,USDA Forest Service,Sequoia National Forest,CHALOLO #1,0,1996-08-18 00:00:00,1996-08-30,7 - Arson,2850.0,2678.807,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1996,USDA Forest Service,Sequoia National Forest,COW #1,0,1996-07-06 00:00:00,1996-07-06,7 - Arson,650.0,382.6898,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1996,USDA Forest Service,Sequoia National Forest,CANYON,0,1996-06-04 00:00:00,1996-06-05,9 - Miscellaneous,3328.0,3336.365,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1996,USDA Forest Service,Sequoia National Forest,SIERRA,0,1996-06-24 00:00:00,1996-06-24,9 - Miscellaneous,1092.0,1136.747,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1996,USDA Forest Service,Sequoia National Forest,BOREL,0,1996-08-01 00:00:00,1996-08-05,9 - Miscellaneous,2650.0,2523.623,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1996,USDA Forest Service,Sequoia National Forest,DELONEGHA,0,1996-08-25 00:00:00,1996-08-26,7 - Arson,591.0,590.8832,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1996,USDA Forest Service,Sequoia National Forest,WILLOW,0,1996-07-11 00:00:00,1996-07-12,1 - Lightning,633.0,616.9462,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1997,USDA Forest Service,Sequoia National Forest,JACKS,0,1997-08-08 00:00:00,1997-08-18,1 - Lightning,5693.0,5747.024,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1997,USDA Forest Service,Sequoia National Forest,THORTON,0,1997-09-04 00:00:00,1997-09-09,1 - Lightning,229.0,214.9382,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1997,USDA Forest Service,Sequoia National Forest,CHOKE,0,1997-08-06 00:00:00,1997-08-12,1 - Lightning,4100.0,3933.424,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1997,USDA Forest Service,Sequoia National Forest,NELSON,0,1997-04-17 00:00:00,1997-05-18,9 - Miscellaneous,179.0,168.5642,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1997,USDA Forest Service,Sequoia National Forest,TOWER,0,1997-07-04 00:00:00,1997-07-05,1 - Lightning,1096.0,1185.084,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1997,USDA Forest Service,Sequoia National Forest,STINE,0,1997-05-30 00:00:00,1997-05-30,1 - Lightning,337.0,343.6262,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1997,USDA Forest Service,Sequoia National Forest,HIGHWAY,0,1997-08-08 00:00:00,1997-08-09,9 - Miscellaneous,230.0,213.6487,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1997,USDA Forest Service,Sequoia National Forest,DEMOCRAT,0,1997-09-24 00:00:00,1997-09-28,7 - Arson,734.0,812.2969,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1997,USDA Forest Service,Sequoia National Forest,COFFEE,0,1997-09-24 00:00:00,1997-09-27,9 - Miscellaneous,2470.0,2424.635,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1998,USDA Forest Service,Sequoia National Forest,STINE,0,1998-08-18 00:00:00,1998-08-19,9 - Miscellaneous,400.0,322.732,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1998,USDA Forest Service,Sequoia National Forest,ROBINSON,0,1998-08-21 00:00:00,1998-08-23,9 - Miscellaneous,442.0,412.8128,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1998,USDA Forest Service,Sequoia National Forest,OAK,0,1998-07-10 00:00:00,1998-07-10,9 - Miscellaneous,114.0,113.994,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1998,USDA Forest Service,Sequoia National Forest,YANKEE,0,1998-08-31 00:00:00,1998-09-02,9 - Miscellaneous,1116.0,1240.665,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1998,USDA Forest Service,Sequoia National Forest,OLIVER,0,1998-06-20 00:00:00,1998-06-22,8 - Playing with fire,250.0,270.5207,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1999,USDA Forest Service,Sequoia National Forest,RICHBAR COMPLEX,0,1999-09-08 00:00:00,1999-09-11,9 - Miscellaneous,2570.0,2642.695,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
1999,USDA Forest Service,Sequoia National Forest,CYRUS,0,1999-05-17 00:00:00,1999-05-18,2 - Equipment Use,110.0,102.9105,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2000,USDA Forest Service,Sequoia National Forest,MILLWOOD,0,2000-09-20 00:00:00,2000-09-22,2 - Equipment Use,238.0,238.2496,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2000,USDA Forest Service,Sequoia National Forest,MANTER,0,2000-07-22 00:00:00,2000-09-06,9 - Miscellaneous,75000.0,79223.43,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2001,USDA Forest Service,Sequoia National Forest,HIGHWAY,0,2001-07-03 00:00:00,2001-09-30,7 - Arson,4150.0,4151.237,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2001,USDA Forest Service,Sequoia National Forest,CANYON,0,2001-06-18 00:00:00,2001-06-20,9 - Miscellaneous,566.0,566.4487,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2001,USDA Forest Service,Sequoia National Forest,DEMOCRAT,0,2001-06-23 00:00:00,2001-06-23,9 - Miscellaneous,550.0,559.187,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2002,USDA Forest Service,Sequoia National Forest,BOREL,0,2002-06-15 00:00:00,2002-06-18,9 - Miscellaneous,3430.0,3417.899,6 - Hand Drawn,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2002,USDA Forest Service,Sequoia National Forest,MCNALLY,0,2002-07-21 00:00:00,2002-08-28,4 - Campfire,150696.0,149475.3,6 - Hand Drawn,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2002,USDA Forest Service,Sequoia National Forest,ROCKY,0,2002-06-02 00:00:00,2002-06-04,9 - Miscellaneous,498.0,446.0317,6 - Hand Drawn,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2003,USDA Forest Service,Sequoia National Forest,CHINA,0,2003-07-30 00:00:00,2003-08-01,1 - Lightning,445.43,509.4702,6 - Hand Drawn,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2003,USDA Forest Service,Sequoia National Forest,COONEY,0,2003-07-31 00:00:00,2003-12-15,1 - Lightning,1850.0,1928.406,6 - Hand Drawn,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2003,USDA Forest Service,Sequoia National Forest,ALBANITA,0,2003-09-03 00:00:00,2003-11-25,1 - Lightning,2242.0,2222.646,6 - Hand Drawn,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2003,USDA Forest Service,Sequoia National Forest,HOOKER,0,2003-09-03 00:00:00,2003-11-25,1 - Lightning,2241.0,2375.668,6 - Hand Drawn,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2003,USDA Forest Service,Sequoia National Forest,BASIN,0,2003-07-23 00:00:00,2003-07-28,9 - Miscellaneous,1002.0,940.867,8 - Unknown,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2004,USDA Forest Service,Sequoia National Forest,CHINA,0,2004-09-11 00:00:00,2004-09-12,9 - Miscellaneous,350.0,290.0282,6 - Hand Drawn,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2004,USDA Forest Service,Sequoia National Forest,DEEP,0,2004-08-12 00:00:00,2004-08-17,9 - Miscellaneous,3222.0,3143.901,2 - GPS Air,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2004,USDA Forest Service,Sequoia National Forest,CRAG,0,2004-06-16 00:00:00,2004-07-02,1 - Lightning,861.0,870.4851,2 - GPS Air,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2005,USDA Forest Service,Sequoia National Forest,NINE,0,2005-07-09 00:00:00,2005-07-10,9 - Miscellaneous,1149.0,1149.692,1 - GPS Ground,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2005,USDA Forest Service,Sequoia National Forest,CRAG,0,2005-07-24 00:00:00,2005-10-15,1 - Lightning,1185.0,1185.201,1 - GPS Ground,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2006,USDA Forest Service,Sequoia National Forest,SMITH,1764,2006-06-27 00:00:00,2006-07-06,1 - Lightning,225.0,225.1383,7 - Mixed Collection Methods,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2006,USDA Forest Service,Sequoia National Forest,MAGGIE,210006,2006-07-09 00:00:00,2006-12-11,1 - Lightning,2097.0,2097.887,1 - GPS Ground,Resource Benefit (WFU),Sequoia National Forest,36.032162,-119.078781
2006,USDA Forest Service,Sequoia National Forest,TAMARACK WFU,210606,2006-07-09 00:00:00,2006-12-11,1 - Lightning,4654.0,4655.902,1 - GPS Ground,Resource Benefit (WFU),Sequoia National Forest,36.032162,-119.078781
2006,USDA Forest Service,Sequoia National Forest,BRODER/BECK WFU,2511,2006-07-26 00:00:00,2006-09-29,1 - Lightning,3490.0,3492.245,1 - GPS Ground,Resource Benefit (WFU),Sequoia National Forest,36.032162,-119.078781
2007,USDA Forest Service,Sequoia National Forest,RIVER,36,2007-08-01 00:00:00,2007-08-01,2 - Equipment Use,150.0,149.8867,6 - Hand Drawn,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2007,USDA Forest Service,Sequoia National Forest,GOLDLEDGE,11,2007-06-03 00:00:00,2007-06-16,9 - Miscellaneous,4200.0,4196.017,2 - GPS Air,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2007,USDA Forest Service,Sequoia National Forest,GROUSE,42,2007-08-27 00:00:00,2007-12-18,1 - Lightning,1022.0,1004.114,6 - Hand Drawn,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2007,USDA Forest Service,Sequoia National Forest,JAMES,4,2007-04-29 00:00:00,2007-08-02,9 - Miscellaneous,1350.0,1348.932,1 - GPS Ground,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2007,USDA Forest Service,Sequoia National Forest,VISTA,41,2007-08-22 00:00:00,2007-08-24,4 - Campfire,200.0,420.3179,1 - GPS Ground,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2008,USDA Forest Service,Sequoia National Forest,PIUTE,,2008-06-28 00:00:00,2008-07-30,9 - Miscellaneous,37026.0,37346.25,7 - Mixed Collection Methods,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2008,USDA Forest Service,Sequoia National Forest,CLOVER,,2008-05-31 00:00:00,2008-06-07,1 - Lightning,15300.0,15788.59,7 - Mixed Collection Methods,Resource Benefit (WFU),Sequoia National Forest,36.032162,-119.078781
2008,USDA Forest Service,Sequoia National Forest,RICHBAR,,2008-06-09 00:00:00,2008-06-09,7 - Arson,312.0,390.5859,6 - Hand Drawn,Suppression (Wildfire),Sequoia National Forest,36.032162,-119.078781
2008,USDA Forest Service,Sequoia National Forest,MOSES,,2008-10-15 00:00:00,2008-10-31,1 - Lightning,105.0,231.5684,2 - GPS Air,Resource Benefit (WFU),Sequoia National Forest,36.032162,-119.078781
